,date,Postcode,geography code,Rural Urban,Variable: All usual residents; measures: Value,Variable: Males; measures: Value,Variable: Females; measures: Value,Variable: Lives in a household; measures: Value,Variable: Lives in a communal establishment; measures: Value,Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value,Variable: Area (Hectares); measures: Value,Variable: Density (number of persons per hectare); measures: Value,Longitude,Latitude,Population
204,2011,BN21 3,BN21 3,Total,5506,2766,2740,5325,181,37,66.23,83.1,0.285363,50.7697,5465.0
205,2011,BN21 4,BN21 4,Total,4276,2167,2109,3890,386,28,60.54,70.6,0.269907,50.7677,3783.0
206,2011,BN22 0,BN22 0,Total,9479,4496,4983,9479,0,66,298.4,31.8,0.263219,50.8011,9626.0
207,2011,BN22 7,BN22 7,Total,4774,2321,2453,4732,42,34,87.38,54.6,0.300513,50.7775,5408.0
208,2011,BN22 8,BN22 8,Total,10355,5012,5343,10316,39,75,376.2,27.5,0.291722,50.7776,10201.0
209,2011,BN22 9,BN22 9,Total,7638,3596,4042,7497,141,50,244.3,31.3,0.278594,50.7973,7591.0
210,2011,BN23 5,BN23 5,Total,6273,3156,3117,6273,0,54,116.86,53.7,0.327577,50.7961,6332.0
211,2011,BN23 6,BN23 6,Total,6715,3191,3524,6687,28,48,184.26,36.4,0.313944,50.7908,6423.0
212,2011,BN23 7,BN23 7,Total,7246,3418,3828,7238,8,38,215.66,33.6,0.311425,50.8007,7591.0
213,2011,BN23 8,BN23 8,Total,8068,3888,4180,8055,13,92,200.05,40.3,0.29949,50.8094,7897.0
214,2011,BN24 5,BN24 5,Total,6255,3016,3239,6233,22,68,2918.43,2.1,0.306698,50.8182,6041.0
215,2011,BN24 6,BN24 6,Total,3036,1432,1604,3022,14,19,618.92,4.9,0.354135,50.8143,3114.0
216,2011,BN25 1,BN25 1,Total,4666,2232,2434,4510,156,38,197.73,23.6,0.103534,50.7714,4394.0
217,2011,BN25 2,BN25 2,Total,7255,3505,3750,6999,256,79,563.16,12.9,0.0937509,50.7805,7322.0
218,2011,BN25 3,BN25 3,Total,8838,4228,4610,8799,39,71,616.69,14.3,0.117365,50.7792,8715.0
219,2011,BN25 4,BN25 4,Total,2812,1301,1511,2799,13,34,348.95,8.1,0.122259,50.7718,3239.0
220,2011,BN26 5,BN26 5,Total,6296,2942,3354,6142,154,74,5238.94,1.2,0.21489,50.8143,6015.0
221,2011,BN26 6,BN26 6,Total,5130,2428,2702,5063,67,46,3459.39,1.5,0.232682,50.8277,5437.0
222,2011,BN27 1,BN27 1,Total,6219,2996,3223,6160,59,74,1610.85,3.9,0.267089,50.8715,6168.0
223,2011,BN27 2,BN27 2,Total,5172,2408,2764,5127,45,37,882.22,5.9,0.264658,50.8596,5338.0
224,2011,BN27 3,BN27 3,Total,10992,5238,5754,10572,420,120,1730.86,6.4,0.235892,50.8664,11053.0
225,2011,BN27 4,BN27 4,Total,4459,2138,2321,4259,200,81,4921.16,0.9,0.292066,50.8881,4673.0
226,2011,BN41 1,BN41 1,Total,6557,3174,3383,6526,31,52,150.67,43.5,-0.213279,50.8338,6466.0
227,2011,BN41 2,BN41 2,Total,14358,6939,7419,14254,104,117,693.71,20.7,-0.218839,50.8452,14366.0
228,2011,BN42 4,BN42 4,Total,9991,4827,5164,9920,71,86,701.77,14.2,-0.232049,50.8367,10201.0
229,2011,BN43 5,BN43 5,Total,11302,5491,5811,11240,62,139,674.34,16.8,-0.27383,50.8344,11432.0
230,2011,BN43 6,BN43 6,Total,11190,5343,5847,11029,161,98,310.02,36.1,-0.258638,50.8376,11006.0
231,2011,BN44 3,BN44 3,Total,10125,4782,5343,9972,153,192,4913.51,2.1,-0.318868,50.8929,10188.0
232,2011,BN45 7,BN45 7,Total,669,343,326,669,0,8,2247.3,0.3,-0.183189,50.8884,580.0
233,2011,BS10 5,BS10 5,Total,9500,4564,4936,9415,85,63,173.13,54.9,-2.59891,51.4976,9451.0
234,2011,BS10 6,BS10 6,Total,10223,4898,5325,10050,173,68,284.71,35.9,-2.60644,51.5069,10217.0
235,2011,BS10 7,BS10 7,Total,7882,3745,4137,7856,26,45,807.38,9.8,-2.62678,51.511,8208.0
236,2011,BS11 0,BS11 0,Total,9574,4598,4976,9528,46,46,1144.6,8.4,-2.66573,51.5004,9766.0
237,2011,BS11 9,BS11 9,Total,7780,3805,3975,7708,72,53,699.81,11.1,-2.68818,51.4959,7664.0
238,2011,BS13 0,BS13 0,Total,7542,3549,3993,7531,11,22,231.83,32.5,-2.59695,51.4058,7483.0
239,2011,BS13 7,BS13 7,Total,8316,4067,4249,8265,51,43,319.81,26.0,-2.61285,51.4206,8393.0
240,2011,BS13 8,BS13 8,Total,7339,3415,3924,7332,7,30,159.69,46.0,-2.62537,51.4123,7591.0
241,2011,BS13 9,BS13 9,Total,6388,3038,3350,6320,68,16,145.26,44.0,-2.61154,51.4086,6107.0
242,2011,BS14 0,BS14 0,Total,8866,4337,4529,8714,152,39,585.59,15.1,-2.57263,51.4086,9340.0
243,2011,BS14 8,BS14 8,Total,7765,3701,4064,7672,93,34,228.8,33.9,-2.54645,51.4145,8057.0
244,2011,BS14 9,BS14 9,Total,11524,5623,5901,11481,43,84,254.23,45.3,-2.56549,51.4176,11259.0
245,2011,BS15 1,BS15 1,Total,11936,5852,6084,11670,266,57,184.56,64.7,-2.51433,51.466,11558.0
246,2011,BS15 3,BS15 3,Total,8812,4310,4502,8750,62,85,317.02,27.8,-2.51494,51.4465,8742.0
247,2011,BS15 4,BS15 4,Total,11104,5371,5733,11082,22,57,246.01,45.1,-2.49492,51.4665,11957.0
248,2011,BS15 8,BS15 8,Total,7373,3634,3739,7324,49,41,145.58,50.6,-2.51215,51.4585,7075.0
249,2011,BS15 9,BS15 9,Total,8102,4022,4080,7987,115,39,183.42,44.2,-2.49832,51.4568,8066.0
250,2011,BS16 1,BS16 1,Total,12172,6134,6038,9669,2503,211,1289.78,9.4,-2.53772,51.4929,11975.0
251,2011,BS16 2,BS16 2,Total,9075,4383,4692,8925,150,87,245.15,37.0,-2.52688,51.4846,8959.0
252,2011,BS16 3,BS16 3,Total,6854,3458,3396,6810,44,48,124.15,55.2,-2.5314,51.4762,7208.0
253,2011,BS16 4,BS16 4,Total,9181,4454,4727,9145,36,44,146.43,62.7,-2.51347,51.4763,9424.0
254,2011,BS16 5,BS16 5,Total,9998,4870,5128,9870,128,82,177.81,56.2,-2.50857,51.483,10053.0
255,2011,BS16 6,BS16 6,Total,10598,5184,5414,10575,23,131,259.47,40.8,-2.50166,51.4947,10580.0
256,2011,BS16 7,BS16 7,Total,7880,3942,3938,7871,9,127,287.79,27.4,-2.48198,51.4924,8090.0
257,2011,BS16 9,BS16 9,Total,10150,5104,5046,10026,124,90,1134.3,8.9,-2.47428,51.4836,9444.0
258,2011,BS20 0,BS20 0,Total,4828,2410,2418,4791,37,54,777.6,6.2,-2.68947,51.4787,4858.0
259,2011,BS20 6,BS20 6,Total,7966,3879,4087,7934,32,96,407.69,19.5,-2.77283,51.4807,8253.0
260,2011,BS20 7,BS20 7,Total,11362,5655,5707,11309,53,119,1896.08,6.0,-2.75547,51.4836,11130.0
261,2011,BS20 8,BS20 8,Total,5847,2845,3002,5807,40,130,606.16,9.6,-2.79077,51.4777,5801.0
262,2011,BS21 5,BS21 5,Total,4861,2384,2477,4858,3,71,222.75,21.8,-2.85403,51.4294,4757.0
263,2011,BS21 6,BS21 6,Total,8926,4336,4590,8811,115,110,2915.86,3.1,-2.8456,51.433,8980.0
264,2011,BS21 7,BS21 7,Total,9496,4495,5001,9002,494,131,808.36,11.7,-2.85534,51.4411,9571.0
265,2011,BS22 6,BS22 6,Total,7979,3758,4221,7970,9,65,171.78,46.4,-2.92278,51.3594,7516.0
266,2011,BS22 7,BS22 7,Total,10339,5085,5254,10339,0,118,849.19,12.2,-2.91452,51.3653,10456.0
267,2011,BS22 8,BS22 8,Total,10599,5163,5436,10599,0,110,249.29,42.5,-2.94167,51.3519,10796.0
268,2011,BS22 9,BS22 9,Total,8525,4169,4356,8418,107,94,1163.93,7.3,-2.94127,51.3627,8933.0
269,2011,BS23 1,BS23 1,Total,4940,2485,2455,4437,503,26,99.22,49.8,-2.97461,51.346,5039.0
270,2011,BS23 2,BS23 2,Total,9195,4490,4705,8568,627,72,323.4,28.4,-2.97381,51.3525,9276.0
271,2011,BS23 3,BS23 3,Total,12214,5988,6226,12076,138,66,293.64,41.6,-2.96282,51.3418,11740.0
272,2011,BS23 4,BS23 4,Total,7647,3631,4016,7275,372,85,370.5,20.6,-2.9748,51.3304,8018.0
273,2011,BS24 0,BS24 0,Total,2039,981,1058,2014,25,45,1980.72,1.0,-2.94872,51.3002,2109.0
274,2011,BS24 6,BS24 6,Total,359,180,179,359,0,11,778.79,0.5,-2.87311,51.3408,617.0
275,2011,BS24 7,BS24 7,Total,8306,4019,4287,8242,64,50,485.14,17.1,-2.91599,51.3469,8063.0
276,2011,BS24 8,BS24 8,Total,2166,1055,1111,2166,0,19,569.23,3.8,-2.93088,51.335,2485.0
277,2011,BS24 9,BS24 9,Total,5971,2827,3144,5953,18,57,491.47,12.1,-2.95011,51.3257,5761.0
278,2011,BS25 1,BS25 1,Total,4616,2242,2374,4398,218,86,1735.65,2.7,-2.8285,51.3158,4529.0
279,2011,BS25 5,BS25 5,Total,1616,753,863,1506,110,42,1175.47,1.4,-2.82074,51.3327,1859.0
280,2011,BS26 2,BS26 2,Total,5127,2528,2599,5066,61,124,5388.51,1.0,-2.8506,51.2804,4934.0
281,2011,BS27 3,BS27 3,Total,7081,3375,3706,6969,112,140,4590.87,1.5,-2.77212,51.2723,6996.0
282,2011,BS28 4,BS28 4,Total,3318,1633,1685,3318,0,88,4165.37,0.8,-2.81513,51.2273,3339.0
283,2011,BS29 6,BS29 6,Total,2919,1410,1509,2919,0,37,1726.93,1.7,-2.87437,51.3307,2588.0
284,2011,BS30 5,BS30 5,Total,5040,2446,2594,5026,14,55,2330.0,2.2,-2.44993,51.4559,5255.0
285,2011,BS30 6,BS30 6,Total,3509,1723,1786,3462,47,67,1165.29,3.0,-2.47123,51.4339,3666.0
286,2011,BS30 7,BS30 7,Total,3666,1861,1805,3666,0,36,91.6,40.0,-2.49496,51.4469,3442.0
287,2011,BS30 8,BS30 8,Total,10295,5035,5260,10182,113,72,423.52,24.3,-2.48245,51.4499,10013.0
288,2011,BS30 9,BS30 9,Total,7850,3882,3968,7787,63,88,384.79,20.4,-2.4869,51.4416,7717.0
289,2011,BS31 1,BS31 1,Total,7446,3563,3883,7388,58,113,466.09,16.0,-2.49263,51.4094,7531.0
290,2011,BS31 2,BS31 2,Total,8481,4058,4423,8388,93,84,1436.19,5.9,-2.50608,51.4118,8347.0
291,2011,BS31 3,BS31 3,Total,4073,1995,2078,4054,19,91,556.02,7.3,-2.46223,51.4026,4077.0
292,2011,BS32 0,BS32 0,Total,7373,3755,3618,7356,17,71,173.28,42.5,-2.55323,51.5375,7484.0
293,2011,BS32 4,BS32 4,Total,4380,2118,2262,4292,88,91,3111.06,1.4,-2.56813,51.5488,4211.0
294,2011,BS32 8,BS32 8,Total,8354,4162,4192,8354,0,105,138.0,60.5,-2.55198,51.5297,7944.0
295,2011,BS32 9,BS32 9,Total,4651,2361,2290,4650,1,36,111.99,41.5,-2.55916,51.5365,4904.0
296,2011,BS34 5,BS34 5,Total,8122,4044,4078,8119,3,41,357.38,22.7,-2.58124,51.531,8176.0
297,2011,BS34 6,BS34 6,Total,6295,3097,3198,6281,14,44,156.49,40.2,-2.56107,51.5312,6243.0
298,2011,BS34 7,BS34 7,Total,7057,3608,3449,7002,55,50,321.36,22.0,-2.57042,51.5115,7164.0
299,2011,BS34 8,BS34 8,Total,8316,4209,4107,8271,45,105,407.3,20.4,-2.55199,51.5206,8325.0
300,2011,BS35 1,BS35 1,Total,6608,3207,3401,6460,148,152,3964.53,1.7,-2.52825,51.6175,6012.0
301,2011,BS35 2,BS35 2,Total,6436,3220,3216,6436,0,112,332.12,19.4,-2.51773,51.6059,6634.0
302,2011,BS35 3,BS35 3,Total,3058,1520,1538,3036,22,49,1280.21,2.4,-2.52735,51.5915,3413.0
303,2011,BS35 4,BS35 4,Total,4888,2451,2437,4879,9,54,2320.84,2.1,-2.62152,51.5728,5208.0
304,2011,BS35 5,BS35 5,Total,650,325,325,650,0,12,741.09,0.9,-2.62177,51.5391,651.0
305,2011,BS36 1,BS36 1,Total,6242,2995,3247,6161,81,84,411.82,15.2,-2.50229,51.5231,6541.0
306,2011,BS36 2,BS36 2,Total,9201,4608,4593,9144,57,123,1896.11,4.9,-2.47711,51.5281,9113.0
307,2011,BS37 4,BS37 4,Total,8102,4009,4093,8030,72,65,227.52,35.6,-2.42045,51.536,8221.0
308,2011,BS37 5,BS37 5,Total,7723,3795,3928,7702,21,74,252.73,30.6,-2.42789,51.5439,7789.0
309,2011,BS37 6,BS37 6,Total,8025,3930,4095,7949,76,109,4978.7,1.6,-2.39851,51.5364,7959.0
310,2011,BS37 7,BS37 7,Total,6952,3449,3503,6798,154,86,1399.58,5.0,-2.4192,51.5536,6666.0
311,2011,BS37 8,BS37 8,Total,6452,3186,3266,6434,18,43,541.02,11.9,-2.42518,51.5246,6574.0
312,2011,BS37 9,BS37 9,Total,807,401,406,805,2,12,1063.94,0.8,-2.45968,51.5529,871.0
313,2011,BS39 4,BS39 4,Total,2593,1269,1324,2564,29,40,3461.57,0.7,-2.54736,51.3669,2591.0
314,2011,BS39 5,BS39 5,Total,4563,2256,2307,4516,47,111,2550.13,1.8,-2.55496,51.3273,4475.0
315,2011,BS39 6,BS39 6,Total,3005,1478,1527,2937,68,46,842.07,3.6,-2.51899,51.3137,3051.0
316,2011,BS39 7,BS39 7,Total,5302,2595,2707,5203,99,48,651.23,8.1,-2.50107,51.3055,5274.0
317,2011,BS40 5,BS40 5,Total,4496,2174,2322,4486,10,88,2809.27,1.6,-2.75944,51.3562,4410.0
318,2011,BS40 6,BS40 6,Total,2249,1103,1146,2246,3,68,5888.37,0.4,-2.64914,51.3097,2112.0
319,2011,BS40 7,BS40 7,Total,1571,756,815,1571,0,44,1502.47,1.0,-2.71913,51.3297,1675.0
320,2011,BS40 8,BS40 8,Total,3833,1890,1943,3830,3,106,4182.99,0.9,-2.6393,51.3631,3479.0
321,2011,BS40 9,BS40 9,Total,637,318,319,637,0,5,155.18,4.1,-2.6914,51.3876,873.0
322,2011,BS41 8,BS41 8,Total,829,420,409,829,0,19,982.21,0.8,-2.63201,51.4018,850.0
323,2011,BS41 9,BS41 9,Total,5254,2567,2687,5224,30,102,715.07,7.3,-2.66144,51.4303,5270.0
324,2011,BS48 1,BS48 1,Total,5537,2680,2857,5431,106,111,2410.25,2.3,-2.74495,51.4349,5152.0
325,2011,BS48 2,BS48 2,Total,6848,3289,3559,6848,0,118,215.61,31.8,-2.76132,51.4313,7633.0
326,2011,BS48 3,BS48 3,Total,5537,2692,2845,5503,34,159,2810.93,2.0,-2.72969,51.4133,5462.0
327,2011,BS48 4,BS48 4,Total,5486,2692,2794,5486,0,123,885.99,6.2,-2.76701,51.4253,4946.0
328,2011,BS49 4,BS49 4,Total,8454,4162,4292,8362,92,145,1930.05,4.4,-2.81942,51.388,8412.0
329,2011,BS49 5,BS49 5,Total,3497,1602,1895,3444,53,67,1550.66,2.3,-2.80962,51.3713,3364.0
330,2011,CA10 1,CA10 1,Total,5757,2884,2873,5743,14,119,26775.79,0.2,-2.63262,54.6993,5791.0
331,2011,CA10 2,CA10 2,Total,3286,1641,1645,3194,92,56,26884.92,0.1,-2.74051,54.6185,3463.0
332,2011,CA10 3,CA10 3,Total,4580,2285,2295,4555,25,80,23606.39,0.2,-2.63132,54.5224,4674.0
333,2011,CA11 0,CA11 0,Total,4416,2210,2206,4125,291,84,28472.8,0.2,-2.86855,54.6348,4526.0
334,2011,CA11 7,CA11 7,Total,3561,1763,1798,3542,19,68,87.34,40.8,-2.75308,54.6649,3825.0
335,2011,CA11 8,CA11 8,Total,7907,3754,4153,7677,230,82,3953.55,2.0,-2.74119,54.6653,7646.0
336,2011,CA11 9,CA11 9,Total,6475,3267,3208,6432,43,114,11197.5,0.6,-2.78566,54.6959,6138.0
337,2011,CA12 4,CA12 4,Total,4758,2320,2438,4510,248,79,15557.85,0.3,-3.11997,54.6088,4889.0
338,2011,CA12 5,CA12 5,Total,3268,1623,1645,3010,258,47,13050.44,0.3,-3.14821,54.5961,3158.0
339,2011,CA13 0,CA13 0,Total,8597,4243,4354,8516,81,183,13933.75,0.6,-3.39032,54.6625,8618.0
340,2011,CA13 9,CA13 9,Total,6409,3128,3281,6333,76,128,11308.69,0.6,-3.34363,54.6582,6394.0
341,2011,CA14 1,CA14 1,Total,8434,4153,4281,8407,27,92,2819.28,3.0,-3.51623,54.6557,8775.0
342,2011,CA14 2,CA14 2,Total,5050,2564,2486,5050,0,41,172.69,29.2,-3.55444,54.6429,5037.0
343,2011,CA14 3,CA14 3,Total,8500,4093,4407,8380,120,55,233.9,36.3,-3.55139,54.6358,8778.0
344,2011,CA14 4,CA14 4,Total,6518,3243,3275,6332,186,105,7023.18,0.9,-3.51775,54.6176,6079.0
345,2011,CA14 5,CA14 5,Total,7297,3539,3758,7245,52,36,855.22,8.5,-3.55546,54.6138,7163.0
346,2011,CA15 6,CA15 6,Total,4469,2221,2248,4409,60,54,4130.53,1.1,-3.47205,54.7293,4371.0
347,2011,CA15 7,CA15 7,Total,6771,3329,3442,6727,44,74,1657.16,4.1,-3.47144,54.707,6893.0
348,2011,CA15 8,CA15 8,Total,4978,2442,2536,4927,51,29,1003.69,5.0,-3.50334,54.6991,4846.0
349,2011,CA16 6,CA16 6,Total,6175,3054,3121,6054,121,116,28510.65,0.2,-2.48521,54.574,6187.0
350,2011,CA17 4,CA17 4,Total,4873,2421,2452,4819,54,79,32419.63,0.2,-2.3505,54.4799,4827.0
351,2011,CA18 1,CA18 1,Total,328,167,161,318,10,8,2935.47,0.1,-3.39043,54.3546,324.0
352,2011,CA19 1,CA19 1,Total,1069,554,515,1049,20,20,12548.0,0.1,-3.38683,54.3872,1112.0
353,2011,CA20 1,CA20 1,Total,3355,1708,1647,3297,58,50,11383.91,0.3,-3.46336,54.41,3312.0
354,2011,CA21 2,CA21 2,Total,1017,526,491,1016,1,26,1095.08,0.9,-3.51654,54.4453,814.0
355,2011,CA22 2,CA22 2,Total,8887,4380,4507,8849,38,79,3840.21,2.3,-3.53244,54.4804,9284.0
356,2011,CA23 3,CA23 3,Total,1424,738,686,1417,7,23,9548.22,0.1,-3.49511,54.5138,1492.0
357,2011,CA24 3,CA24 3,Total,1266,664,602,1266,0,20,384.32,3.3,-3.54321,54.5146,1036.0
358,2011,CA25 5,CA25 5,Total,6183,3091,3092,6122,61,52,1120.27,5.5,-3.51961,54.5221,6091.0
359,2011,CA26 3,CA26 3,Total,3868,1903,1965,3867,1,32,2980.78,1.3,-3.4855,54.5443,3608.0
360,2011,CA27 0,CA27 0,Total,1644,854,790,1561,83,59,741.0,2.2,-3.59294,54.4909,1660.0
361,2011,CA28 6,CA28 6,Total,9888,4969,4919,9830,58,139,1098.39,9.0,-3.57509,54.5571,9799.0
362,2011,CA28 7,CA28 7,Total,2798,1464,1334,2729,69,22,113.2,24.7,-3.58607,54.5467,2988.0
363,2011,CA28 8,CA28 8,Total,8811,4309,4502,8645,166,93,993.89,8.9,-3.56568,54.5377,8785.0
364,2011,CA28 9,CA28 9,Total,7095,3500,3595,7051,44,50,992.43,7.1,-3.59046,54.5314,7277.0
365,2011,CB10 1,CB10 1,Total,4610,2251,2359,4603,7,123,4743.01,1.0,0.223818,52.0432,4733.0
366,2011,CB10 2,CB10 2,Total,8887,4489,4398,8641,246,243,9759.32,0.9,0.293792,52.0198,9055.0
367,2011,CB11 3,CB11 3,Total,9635,4712,4923,9464,171,208,4951.56,1.9,0.232349,51.9957,9194.0
368,2011,CB11 4,CB11 4,Total,8412,4152,4260,8364,48,218,7721.77,1.1,0.192932,52.0089,8639.0
369,2011,CB21 4,CB21 4,Total,8505,4141,4364,8417,88,195,8515.58,1.0,0.311833,52.1043,8495.0
370,2011,CB21 5,CB21 5,Total,5556,2738,2818,5467,89,121,6561.15,0.8,0.244457,52.1774,5430.0
371,2011,CB21 6,CB21 6,Total,1565,762,803,1565,0,44,1778.47,0.9,0.232485,52.1182,1562.0
372,2011,CB22 3,CB22 3,Total,7765,3825,3940,7726,39,119,2396.46,3.2,0.17252,52.1324,7849.0
373,2011,CB22 4,CB22 4,Total,4311,2142,2169,4310,1,116,2197.54,2.0,0.147535,52.1077,4309.0
374,2011,CB22 5,CB22 5,Total,7617,3726,3891,7602,15,172,2315.0,3.3,0.133521,52.1519,7557.0
375,2011,CB22 6,CB22 6,Total,1232,617,615,1232,0,33,711.09,1.7,0.0596631,52.1147,1218.0
376,2011,CB22 7,CB22 7,Total,3100,1528,1572,3100,0,65,2031.05,1.5,0.0777476,52.141,3119.0
377,2011,CB23 1,CB23 1,Total,2656,1317,1339,2656,0,73,2589.56,1.0,0.0428573,52.1563,2637.0
378,2011,CB23 2,CB23 2,Total,1961,970,991,1959,2,52,3170.99,0.6,-0.0442866,52.1881,1871.0
379,2011,CB23 3,CB23 3,Total,3452,1676,1776,3436,16,46,1108.09,3.1,-0.112229,52.2446,3482.0
380,2011,CB23 4,CB23 4,Total,1081,533,548,1079,2,38,3720.96,0.3,-0.0500435,52.253,1090.0
381,2011,CB23 5,CB23 5,Total,2337,1173,1164,2337,0,44,99.67,23.4,-0.0548139,52.2145,3098.0
382,2011,CB23 6,CB23 6,Total,5849,2909,2940,5849,0,46,578.94,10.1,-0.0566328,52.2198,5114.0
383,2011,CB23 7,CB23 7,Total,8509,4174,4335,8509,0,202,3333.75,2.6,0.0324771,52.2044,8550.0
384,2011,CB23 8,CB23 8,Total,5040,2523,2517,5034,6,89,2272.33,2.2,0.0271936,52.2449,5099.0
385,2011,CB24 3,CB24 3,Total,4184,2102,2082,4183,1,59,2010.02,2.1,0.0610731,52.2679,4172.0
386,2011,CB24 4,CB24 4,Total,3319,1678,1641,3319,0,58,2213.95,1.5,-0.00854795,52.2924,3289.0
387,2011,CB24 5,CB24 5,Total,6877,3402,3475,6875,2,128,3389.94,2.0,0.0468693,52.3099,6867.0
388,2011,CB24 6,CB24 6,Total,4251,2142,2109,4221,30,75,720.36,5.9,0.158103,52.2376,4195.0
389,2011,CB24 8,CB24 8,Total,6543,3181,3362,6457,86,122,3480.94,1.9,0.124127,52.287,6521.0
390,2011,CB24 9,CB24 9,Total,7866,3834,4032,7714,152,164,1305.11,6.0,0.10836,52.2503,7856.0
391,2011,CB25 0,CB25 0,Total,8216,4004,4212,8193,23,135,5824.72,1.4,0.303767,52.2652,8202.0
392,2011,CB25 9,CB25 9,Total,10048,5171,4877,9366,682,150,7115.47,1.4,0.206621,52.2511,10072.0
393,2011,CH41 0,CH41 0,Total,3637,1748,1889,3625,12,28,69.21,52.6,-3.05518,53.3973,3692.0
394,2011,CH41 1,CH41 1,Total,526,296,230,494,32,1,63.38,8.3,-3.02404,53.4004,381.0
395,2011,CH41 2,CH41 2,Total,2943,1510,1433,2875,68,10,48.52,60.7,-3.02763,53.388,2523.0
396,2011,CH41 3,CH41 3,Total,1286,625,661,1286,0,3,45.61,28.2,-3.02675,53.3961,1197.0
397,2011,CH41 4,CH41 4,Total,2994,1379,1615,2994,0,12,103.96,28.8,-3.03067,53.3942,3044.0
398,2011,CH41 5,CH41 5,Total,738,396,342,736,2,2,43.63,16.9,-3.01399,53.3926,729.0
399,2011,CH41 6,CH41 6,Total,147,88,59,147,0,0,5.39,27.3,-3.01933,53.3928,478.0
400,2011,CH41 7,CH41 7,Total,2241,1024,1217,2217,24,12,163.69,13.7,-3.06064,53.403,2194.0
401,2011,CH41 8,CH41 8,Total,2528,1233,1295,2528,0,10,119.75,21.1,-3.04446,53.4,2546.0
402,2011,CH41 9,CH41 9,Total,1627,765,862,1627,0,15,92.95,17.5,-3.01836,53.3834,1893.0
403,2011,CH42 0,CH42 0,Total,2712,1306,1406,2712,0,15,28.36,95.6,-3.02797,53.3822,2851.0
404,2011,CH42 1,CH42 1,Total,3342,1643,1699,3269,73,9,80.57,41.5,-3.00467,53.3707,3465.0
405,2011,CH42 2,CH42 2,Total,2209,1075,1134,2157,52,17,42.09,52.5,-3.00979,53.3716,2272.0
406,2011,CH42 3,CH42 3,Total,2641,1232,1409,2636,5,14,68.24,38.7,-3.01485,53.376,2063.0
407,2011,CH42 4,CH42 4,Total,3930,1917,2013,3851,79,30,75.35,52.2,-3.01501,53.3701,4267.0
408,2011,CH42 5,CH42 5,Total,3073,1447,1626,3073,0,14,43.55,70.6,-3.02027,53.3791,2844.0
409,2011,CH42 6,CH42 6,Total,4402,2067,2335,4366,36,40,80.12,54.9,-3.02616,53.3729,3960.0
410,2011,CH42 7,CH42 7,Total,2307,1139,1168,2263,44,7,26.61,86.7,-3.02845,53.38,2574.0
411,2011,CH42 8,CH42 8,Total,2521,1191,1330,2466,55,53,93.61,26.9,-3.03668,53.3731,2415.0
412,2011,CH42 9,CH42 9,Total,3919,1917,2002,3891,28,26,47.33,82.8,-3.03436,53.3788,4576.0
413,2011,CH43 0,CH43 0,Total,5411,2652,2759,5411,0,53,113.4,47.7,-3.05816,53.3709,4972.0
414,2011,CH43 1,CH43 1,Total,2750,1375,1375,2598,152,35,54.63,50.3,-3.05,53.3836,2917.0
415,2011,CH43 2,CH43 2,Total,4378,2185,2193,4357,21,50,110.19,39.7,-3.05573,53.3776,4307.0
416,2011,CH43 3,CH43 3,Total,2596,1238,1358,2596,0,23,142.27,18.2,-3.06128,53.3669,2806.0
417,2011,CH43 4,CH43 4,Total,2866,1450,1416,2681,185,19,77.77,36.9,-3.03989,53.3875,2923.0
418,2011,CH43 5,CH43 5,Total,3573,1752,1821,3568,5,45,73.37,48.7,-3.0443,53.3784,3084.0
419,2011,CH43 6,CH43 6,Total,1718,792,926,1556,162,20,56.29,30.5,-3.05649,53.3856,1576.0
420,2011,CH43 7,CH43 7,Total,5742,2655,3087,5686,56,44,170.65,33.6,-3.07284,53.3974,6547.0
421,2011,CH43 8,CH43 8,Total,1730,868,862,1709,21,23,62.46,27.7,-3.05667,53.3896,1620.0
422,2011,CH43 9,CH43 9,Total,8152,3820,4332,8078,74,65,325.47,25.0,-3.07349,53.3841,7830.0
423,2011,CH44 0,CH44 0,Total,3111,1543,1568,3069,42,22,35.11,88.6,-3.03294,53.4204,3250.0
424,2011,CH44 1,CH44 1,Total,2764,1356,1408,2733,31,24,29.46,93.8,-3.03765,53.4212,2682.0
425,2011,CH44 2,CH44 2,Total,2766,1347,1419,2754,12,31,55.96,49.4,-3.05881,53.4192,3071.0
426,2011,CH44 3,CH44 3,Total,2470,1195,1275,2446,24,24,42.06,58.7,-3.05278,53.4159,2372.0
427,2011,CH44 4,CH44 4,Total,4346,2102,2244,4346,0,22,137.28,31.7,-3.03707,53.4124,4371.0
428,2011,CH44 5,CH44 5,Total,3069,1514,1555,3004,65,23,46.42,66.1,-3.0468,53.4158,3183.0
429,2011,CH44 6,CH44 6,Total,2581,1263,1318,2581,0,10,34.44,74.9,-3.02199,53.412,2541.0
430,2011,CH44 7,CH44 7,Total,1807,859,948,1807,0,8,62.41,29.0,-3.02457,53.4091,1996.0
431,2011,CH44 8,CH44 8,Total,3180,1587,1593,3101,79,12,34.4,92.4,-3.02957,53.4182,2968.0
432,2011,CH44 9,CH44 9,Total,3820,1886,1934,3777,43,21,45.42,84.1,-3.03291,53.4137,3576.0
433,2011,CH45 0,CH45 0,Total,1675,811,864,1642,33,29,55.68,30.1,-3.05445,53.4315,1769.0
